file	raw_frequency_field	candidate_sampling_frequency	confidence	reason
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.resp	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 62 966 | RESP Freq Per: 11 5080 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.ext	ECG Freq Per: 0 0 | PULS Freq Per: 63 945 | RESP Freq Per: 13 4380 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 63 945 | RESP Freq Per: 13 4380 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.puls	ECG Freq Per: 0 0 | PULS Freq Per: 63 945 | RESP Freq Per: 13 4380 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.resp	ECG Freq Per: 0 0 | PULS Freq Per: 63 945 | RESP Freq Per: 12 4640 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 53 1123 | RESP Freq Per: 15 3760 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.ext	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.puls	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.resp	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 65 923 | RESP Freq Per: 11 5260 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.ext	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.puls	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.resp	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 15 3800 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.ext	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.puls	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.resp	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 116 517 | RESP Freq Per: 11 5100 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ext	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 6 9280 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 6 9280 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.puls	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 6 9280 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.resp	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 6 9280 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 12 4780 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.ext	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 11 5020 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 11 5020 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.puls	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 11 5020 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.resp	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 11 5320 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 54 1092 | RESP Freq Per: 18 3320 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
