subject	session	run	selected_source	discarded_sources	reason	confidence
sub-041	ses-01	01	May-06-2024_ 9-50-04_AM__scan_info_for_subject_SUBC42__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	May-06-2024_ 9-55-43_AM__scan_info_for_subject_SUBC42__selected_run_is_1__fmri_number_is1.mat;May-06-2024_ 9-47-59_AM__Subject_is_SUBC42__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat;May-06-2024_ 9-50-15_AM__Subject_is_SUBC42__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	priority_scan_info_selected=May-06-2024_ 9-50-04_AM__scan_info_for_subject_SUBC42__selected_run_is_1__fmri_number_is1.mat;discarded=May-06-2024_ 9-55-43_AM__scan_info_for_subject_SUBC42__selected_run_is_1__fmri_number_is1.mat;vars=triggerTimes;vbl;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-01	02	May-06-2024_10-00-17_AM__scan_info_for_subject_SUBC42__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	May-06-2024_ 9-55-52_AM__Subject_is_SUBC42__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-01	03	May-06-2024_10-05-25_AM__scan_info_for_subject_subc42__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	May-06-2024_10-00-27_AM__Subject_is_subc42__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-01	04	May-06-2024_10-09-31_AM__scan_info_for_subject_subc42__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	May-06-2024_10-05-35_AM__Subject_is_subc42__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-041	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-041	ses-01	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-041	ses-01	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-041	ses-01	03	May-06-2024_10-05-25_AM__scan_info_for_subject_subc42__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	May-06-2024_10-00-27_AM__Subject_is_subc42__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-01	04	May-06-2024_10-09-31_AM__scan_info_for_subject_subc42__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	May-06-2024_10-05-35_AM__Subject_is_subc42__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-041	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-041	ses-01	09	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-041	ses-01	10	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-041	ses-02	01	November-08-2024_ 3-37-36_PM__scan_info_for_subject_SUBC042_Session02_2024NOV08__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	November-08-2024_ 3-33-01_PM__Subject_is_SUBC042_Session02_2024NOV08__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-02	02	November-08-2024_ 3-41-45_PM__scan_info_for_subject_SUBC042_Session02_2024NOV08__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	November-08-2024_ 3-37-54_PM__Subject_is_SUBC042_Session02_2024NOV08__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-02	01	November-08-2024_ 3-37-36_PM__scan_info_for_subject_SUBC042_Session02_2024NOV08__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	November-08-2024_ 3-33-01_PM__Subject_is_SUBC042_Session02_2024NOV08__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-02	02	November-08-2024_ 3-41-45_PM__scan_info_for_subject_SUBC042_Session02_2024NOV08__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	November-08-2024_ 3-37-54_PM__Subject_is_SUBC042_Session02_2024NOV08__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-02	03	November-08-2024_ 3-47-06_PM__scan_info_for_subject_SUBC042_Session02_2024NOV08__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	November-08-2024_ 3-43-07_PM__Subject_is_SUBC042_Session02_2024NOV08__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-02	04	November-08-2024_ 3-51-07_PM__scan_info_for_subject_SUBC042_Session02_2024NOV08__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	November-08-2024_ 3-47-14_PM__Subject_is_SUBC042_Session02_2024NOV08__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-02	03	November-08-2024_ 3-47-06_PM__scan_info_for_subject_SUBC042_Session02_2024NOV08__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	November-08-2024_ 3-43-07_PM__Subject_is_SUBC042_Session02_2024NOV08__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-02	04	November-08-2024_ 3-51-07_PM__scan_info_for_subject_SUBC042_Session02_2024NOV08__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	November-08-2024_ 3-47-14_PM__Subject_is_SUBC042_Session02_2024NOV08__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-041	ses-02	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-041	ses-02	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-041	ses-02	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-041	ses-02	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-041	ses-02	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-041	ses-02	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-042	ses-01	01	May-13-2024_ 3-50-24_PM__scan_info_for_subject_SUBC43_SESSION01__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	May-13-2024_ 3-45-08_PM__Subject_is_SUBC43_SESSION01__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-042	ses-01	02	May-13-2024_ 3-54-58_PM__scan_info_for_subject_subC43_SESSION1__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	May-13-2024_ 3-50-56_PM__Subject_is_subC43_SESSION1__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-042	ses-01	01	May-13-2024_ 3-50-24_PM__scan_info_for_subject_SUBC43_SESSION01__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	May-13-2024_ 3-45-08_PM__Subject_is_SUBC43_SESSION01__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-042	ses-01	02	May-13-2024_ 3-54-58_PM__scan_info_for_subject_subC43_SESSION1__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	May-13-2024_ 3-50-56_PM__Subject_is_subC43_SESSION1__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-042	ses-01	03	May-13-2024_ 4-00-00_PM__scan_info_for_subject_SUBC43_SESSION01__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	May-13-2024_ 3-55-57_PM__Subject_is_SUBC43_SESSION01__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-042	ses-01	04	May-13-2024_ 4-04-33_PM__scan_info_for_subject_SUBC43_SESSION01__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	May-13-2024_ 4-00-35_PM__Subject_is_SUBC43_SESSION01__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-042	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-042	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-042	ses-01	03	May-13-2024_ 4-00-00_PM__scan_info_for_subject_SUBC43_SESSION01__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	May-13-2024_ 3-55-57_PM__Subject_is_SUBC43_SESSION01__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-042	ses-01	04	May-13-2024_ 4-04-33_PM__scan_info_for_subject_SUBC43_SESSION01__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	May-13-2024_ 4-00-35_PM__Subject_is_SUBC43_SESSION01__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-042	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-042	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-042	ses-01	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-042	ses-01	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-043	ses-02	01	February-19-2025_ 2-31-03_PM__scan_info_for_subject_SUBC44_Session02_2025FEB19__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	February-19-2025_ 2-26-19_PM__Subject_is_SUBC44_Session02_2025FEB19__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-043	ses-02	02	February-19-2025_ 2-35-20_PM__scan_info_for_subject_SUBC44_Session02_2025FEB19__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	February-19-2025_ 2-31-13_PM__Subject_is_SUBC44_Session02_2025FEB19__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-043	ses-02	03	February-19-2025_ 2-40-19_PM__scan_info_for_subject_SUBC44_Session02_2025FEB19__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	February-19-2025_ 2-36-31_PM__Subject_is_SUBC44_Session02_2025FEB19__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-043	ses-02	04	February-19-2025_ 2-44-31_PM__scan_info_for_subject_SUBC44_Session02_2025FEB19__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	February-19-2025_ 2-40-29_PM__Subject_is_SUBC44_Session02_2025FEB19__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
